x,y,z,parentid,vid,edgetype
0.106,0.045,0.272,51.0,62.0,+
0.195,0.149,0.373,54.0,63.0,<
0.14,0.204,0.348,55.0,64.0,<
0.339,0.158,0.278,56.0,65.0,<
0.332,0.161,0.281,56.0,66.0,+
0.304,0.119,0.288,57.0,67.0,<
0.311,0.196,0.284,58.0,68.0,<
0.078,0.084,0.284,60.0,69.0,<
0.0805,0.0475,0.288,61.0,70.0,<
0.197,0.144,0.388,63.0,71.0,<
0.122,0.214,0.35,64.0,72.0,<
0.1545,0.213,0.364,64.0,73.0,+
0.128,0.1905,0.359,64.0,74.0,+
0.336,0.143,0.291,65.0,75.0,+
0.303,0.106,0.291,67.0,76.0,<
0.312,0.211,0.285,68.0,77.0,<
0.196,0.144,0.405,71.0,78.0,<
0.205,0.124,0.393,71.0,79.0,+
0.11,0.224,0.353,72.0,80.0,<
0.1155,0.211,0.356,72.0,81.0,+
0.162,0.221,0.371,73.0,82.0,<
0.123,0.177,0.365,74.0,83.0,<
0.301,0.089,0.292,76.0,84.0,<
0.197,0.141,0.421,78.0,85.0,<
0.211,0.108,0.397,79.0,86.0,<
0.098,0.234,0.357,80.0,87.0,<
0.173,0.23,0.373,82.0,88.0,<
0.116,0.164,0.367,83.0,89.0,<
0.197,0.139,0.437,85.0,90.0,<
0.216,0.093,0.4,86.0,91.0,<
0.085,0.239,0.36,87.0,92.0,<
0.102,0.244,0.37,87.0,93.0,+
0.199,0.138,0.452,90.0,94.0,<
0.222,0.08,0.4,91.0,95.0,<
0.209,0.087,0.411,91.0,96.0,+
0.075,0.256,0.357,92.0,97.0,<
0.074,0.223,0.364,92.0,98.0,+
0.082,0.228,0.366,92.0,99.0,+
0.111,0.255,0.382,93.0,100.0,<
0.2,0.137,0.469,94.0,101.0,<
0.228,0.063,0.398,95.0,102.0,<
0.062,0.262,0.352,97.0,103.0,<
0.075,0.2615,0.369,97.0,104.0,+
0.06,0.213,0.3635,98.0,105.0,<
0.119,0.262,0.388,100.0,106.0,<
0.203,0.138,0.482,101.0,107.0,<
0.235,0.052,0.3975,102.0,108.0,<
0.052,0.275,0.345,103.0,109.0,<
0.05,0.204,0.362,105.0,110.0,<
0.128,0.27,0.3925,106.0,111.0,<
0.201,0.134,0.5,107.0,112.0,<
0.224,0.151,0.489,107.0,113.0,+
0.252,0.063,0.412,108.0,114.0,+
0.209,0.044,0.414,108.0,115.0,+
0.239,0.036,0.383,108.0,116.0,+
0.043,0.285,0.343,109.0,117.0,<
0.201,0.135,0.517,112.0,118.0,<
0.237,0.158,0.498,113.0,119.0,<
0.267,0.07,0.415,114.0,120.0,<
0.196,0.037,0.412,115.0,121.0,<
0.244,0.026,0.373,116.0,122.0,<
0.053,0.299,0.352,117.0,123.0,+
0.028,0.293,0.342,117.0,124.0,+
0.027,0.279,0.334,117.0,125.0,+
0.2,0.136,0.532,118.0,126.0,<
0.247,0.167,0.506,119.0,127.0,<
0.279,0.077,0.413,120.0,128.0,<
0.1865,0.035,0.408,121.0,129.0,<
0.203,0.135,0.549,126.0,130.0,<
0.179,0.14,0.544,126.0,131.0,+
0.263,0.174,0.508,127.0,132.0,<
0.24,0.17,0.516,127.0,133.0,+
0.205,0.135,0.563,130.0,134.0,<
0.166,0.142,0.553,131.0,135.0,<
0.274,0.184,0.511,132.0,136.0,<
0.215,0.118,0.576,134.0,137.0,<
0.203,0.141,0.58,134.0,138.0,+
0.153,0.145,0.557,135.0,139.0,<
0.291,0.191,0.501,136.0,140.0,<
0.281,0.164,0.526,136.0,141.0,+
0.266,0.199,0.522,136.0,142.0,+
0.223,0.107,0.581,137.0,143.0,<
0.201,0.152,0.595,138.0,144.0,<
0.136,0.148,0.549,139.0,145.0,<
0.154,0.155,0.569,139.0,146.0,+
0.142,0.145,0.557,139.0,147.0,+
0.301,0.198,0.493,140.0,148.0,<
0.2845,0.1585,0.5305,141.0,149.0,<
0.261,0.207,0.523,142.0,150.0,<
0.232,0.095,0.578,143.0,151.0,<
0.202,0.168,0.597,144.0,152.0,<
0.126,0.152,0.54,145.0,153.0,<
0.311,0.203,0.486,148.0,154.0,<
0.24,0.085,0.57,151.0,155.0,<
0.203,0.181,0.59,152.0,156.0,<
0.119,0.153,0.523,153.0,157.0,<
0.12,0.131,0.547,153.0,158.0,+
0.12,0.155,0.534,153.0,159.0,+
0.126,0.16,0.5475000000000001,153.0,160.0,+
0.13,0.169,0.542,153.0,161.0,+
0.314,0.208,0.467,154.0,162.0,<
0.298,0.222,0.489,154.0,163.0,+
0.325,0.18,0.498,154.0,164.0,+
0.314,0.183,0.5,154.0,165.0,+
0.244,0.078,0.551,155.0,166.0,<
0.204,0.189,0.578,156.0,167.0,<
0.117,0.154,0.505,157.0,168.0,<
0.319,0.21,0.449,162.0,169.0,<
0.291,0.231,0.488,163.0,170.0,<
0.332,0.168,0.495,164.0,171.0,<
0.245,0.075,0.542,166.0,172.0,<
0.243,0.071,0.547,166.0,173.0,+
0.25,0.077,0.546,166.0,174.0,+
0.115,0.154,0.49,168.0,175.0,<
0.323,0.212,0.437,169.0,176.0,<
0.115,0.154,0.477,175.0,177.0,<
0.319,0.228,0.435,176.0,178.0,+
0.328,0.217,0.421,176.0,179.0,+
0.188,0.172,0.114,180.0,181.0,<
0.182,0.174,0.125,181.0,182.0,<
0.183,0.17,0.145,182.0,183.0,<
0.18,0.164,0.158,183.0,184.0,<
0.187,0.166,0.179,183.0,185.0,+
0.162,0.152,0.163,184.0,186.0,<
0.19,0.165,0.196,185.0,187.0,<
0.153,0.144,0.175,186.0,188.0,<
0.194,0.164,0.213,187.0,189.0,<
0.145,0.135,0.186,188.0,190.0,<
0.191,0.164,0.228,188.0,191.0,+
0.212,0.163,0.222,189.0,192.0,<
0.139,0.125,0.197,190.0,193.0,<
0.191,0.163,0.244,190.0,194.0,+
0.182,0.161,0.234,191.0,195.0,<
0.226,0.162,0.233,192.0,196.0,<
0.134,0.114,0.207,193.0,197.0,<
0.191,0.162,0.261,195.0,198.0,<
0.239,0.161,0.242,196.0,199.0,<
0.13,0.101,0.218,197.0,200.0,<
0.191,0.161,0.277,198.0,201.0,<
0.251,0.159,0.252,199.0,202.0,<
0.128,0.092,0.224,200.0,203.0,<
0.1895,0.163,0.294,201.0,204.0,<
0.263,0.158,0.2615,202.0,205.0,<
0.121,0.089,0.242,202.0,206.0,+
0.136,0.069,0.216,203.0,207.0,<
0.193,0.157,0.309,203.0,208.0,+
0.176,0.173,0.304,204.0,209.0,<
0.282,0.156,0.262,204.0,210.0,+
0.26,0.144,0.275,204.0,211.0,+
0.26,0.181,0.271,205.0,212.0,<
0.112,0.076,0.253,205.0,213.0,+
0.12,0.112,0.255,206.0,214.0,<
0.139,0.054,0.214,207.0,215.0,<
0.193,0.155,0.326,208.0,216.0,<
0.166,0.181,0.316,209.0,217.0,<
0.299,0.155,0.265,210.0,218.0,<
0.257,0.13,0.283,210.0,219.0,+
0.2555,0.144,0.282,211.0,220.0,<
0.26,0.195,0.2735,212.0,221.0,<
0.105,0.068,0.265,213.0,222.0,<
0.115,0.124,0.265,213.0,223.0,+
0.123,0.12,0.257,214.0,224.0,<
0.141,0.043,0.212,215.0,225.0,<
0.193,0.153,0.342,216.0,226.0,<
0.157,0.188,0.327,217.0,227.0,<
0.309,0.157,0.272,218.0,228.0,<
0.253,0.116,0.287,220.0,229.0,<
0.26,0.2075,0.275,221.0,230.0,<
0.1,0.062,0.274,222.0,231.0,<
0.112,0.131,0.265,224.0,232.0,<
0.142,0.0275,0.209,225.0,233.0,<
0.193,0.15,0.3575,226.0,234.0,<
0.147,0.196,0.338,227.0,235.0,<
0.331,0.157,0.273,227.0,236.0,+
0.306,0.134,0.283,227.0,237.0,+
0.31,0.182,0.279,228.0,238.0,<
0.249,0.103,0.288,230.0,239.0,+
0.085,0.0775,0.284,230.0,240.0,+
0.087,0.051,0.287,230.0,241.0,+
0.106,0.045,0.272,233.0,242.0,<
0.195,0.149,0.373,234.0,243.0,<
0.14,0.204,0.348,235.0,244.0,<
0.339,0.158,0.278,235.0,245.0,+
0.332,0.161,0.281,236.0,246.0,<
0.304,0.119,0.288,237.0,247.0,<
0.311,0.196,0.284,239.0,248.0,<
0.078,0.084,0.284,240.0,249.0,<
0.0805,0.0475,0.288,242.0,250.0,<
0.197,0.144,0.388,243.0,251.0,<
0.122,0.214,0.35,243.0,252.0,+
0.1545,0.213,0.364,243.0,253.0,+
0.128,0.1905,0.359,244.0,254.0,+
0.336,0.143,0.291,246.0,255.0,<
0.303,0.106,0.291,247.0,256.0,<
0.312,0.211,0.285,250.0,257.0,<
0.196,0.144,0.405,250.0,258.0,+
0.205,0.124,0.393,251.0,259.0,<
0.11,0.224,0.353,251.0,260.0,+
0.1155,0.211,0.356,252.0,261.0,<
0.162,0.221,0.371,253.0,262.0,<
0.123,0.177,0.365,255.0,263.0,<
0.301,0.089,0.292,257.0,264.0,<
0.197,0.141,0.421,258.0,265.0,<
0.211,0.108,0.397,259.0,266.0,<
0.098,0.234,0.357,261.0,267.0,<
0.173,0.23,0.373,262.0,268.0,<
0.116,0.164,0.367,264.0,269.0,<
0.197,0.139,0.437,265.0,270.0,<
0.216,0.093,0.4,266.0,271.0,<
0.085,0.239,0.36,266.0,272.0,+
0.102,0.244,0.37,269.0,273.0,<
0.199,0.138,0.452,270.0,274.0,<
0.222,0.08,0.4,270.0,275.0,+
0.209,0.087,0.411,271.0,276.0,<
0.075,0.256,0.357,271.0,277.0,+
0.074,0.223,0.364,271.0,278.0,+
0.082,0.228,0.366,272.0,279.0,<
0.111,0.255,0.382,273.0,280.0,<
0.2,0.137,0.469,274.0,281.0,<
0.228,0.063,0.398,276.0,282.0,<
0.062,0.262,0.352,276.0,283.0,+
0.075,0.2615,0.369,277.0,284.0,<
0.06,0.213,0.3635,279.0,285.0,<
0.119,0.262,0.388,280.0,286.0,<
0.203,0.138,0.482,281.0,287.0,<
0.235,0.052,0.3975,282.0,288.0,<
0.052,0.275,0.345,284.0,289.0,<
0.05,0.204,0.362,285.0,290.0,<
0.128,0.27,0.3925,286.0,291.0,<
0.201,0.134,0.5,286.0,292.0,+
0.224,0.151,0.489,287.0,293.0,+
0.252,0.063,0.412,287.0,294.0,+
0.209,0.044,0.414,287.0,295.0,+
0.239,0.036,0.383,288.0,296.0,<
0.043,0.285,0.343,291.0,297.0,<
0.201,0.135,0.517,292.0,298.0,<
0.237,0.158,0.498,293.0,299.0,<
0.267,0.07,0.415,294.0,300.0,<
0.196,0.037,0.412,295.0,301.0,<
0.244,0.026,0.373,296.0,302.0,+
0.053,0.299,0.352,296.0,303.0,+
0.028,0.293,0.342,296.0,304.0,+
0.027,0.279,0.334,297.0,305.0,<
0.2,0.136,0.532,298.0,306.0,<
0.247,0.167,0.506,299.0,307.0,<
0.279,0.077,0.413,300.0,308.0,<
0.1865,0.035,0.408,305.0,309.0,<
0.203,0.135,0.549,305.0,310.0,+
0.179,0.14,0.544,306.0,311.0,<
0.263,0.174,0.508,306.0,312.0,+
0.24,0.17,0.516,309.0,313.0,<
0.205,0.135,0.563,310.0,314.0,<
0.166,0.142,0.553,311.0,315.0,<
0.274,0.184,0.511,313.0,316.0,<
0.215,0.118,0.576,313.0,317.0,+
0.203,0.141,0.58,314.0,318.0,<
0.153,0.145,0.557,315.0,319.0,<
0.291,0.191,0.501,315.0,320.0,+
0.281,0.164,0.526,315.0,321.0,+
0.266,0.199,0.522,316.0,322.0,<
0.223,0.107,0.581,317.0,323.0,<
0.201,0.152,0.595,318.0,324.0,<
0.136,0.148,0.549,318.0,325.0,+
0.154,0.155,0.569,318.0,326.0,+
0.142,0.145,0.557,319.0,327.0,<
0.301,0.198,0.493,320.0,328.0,<
0.2845,0.1585,0.5305,321.0,329.0,<
0.261,0.207,0.523,322.0,330.0,<
0.232,0.095,0.578,323.0,331.0,<
0.202,0.168,0.597,324.0,332.0,<
0.126,0.152,0.54,327.0,333.0,<
0.311,0.203,0.486,330.0,334.0,<
0.24,0.085,0.57,331.0,335.0,<
0.203,0.181,0.59,332.0,336.0,<
0.119,0.153,0.523,332.0,337.0,+
0.12,0.131,0.547,332.0,338.0,+
0.12,0.155,0.534,332.0,339.0,+
0.126,0.16,0.5475000000000001,332.0,340.0,+
0.13,0.169,0.542,333.0,341.0,<
0.314,0.208,0.467,333.0,342.0,+
0.298,0.222,0.489,333.0,343.0,+
0.325,0.18,0.498,333.0,344.0,+
0.314,0.183,0.5,334.0,345.0,<
0.244,0.078,0.551,335.0,346.0,<
0.204,0.189,0.578,336.0,347.0,<
0.117,0.154,0.505,341.0,348.0,<
0.319,0.21,0.449,342.0,349.0,<
0.291,0.231,0.488,343.0,350.0,<
0.332,0.168,0.495,345.0,351.0,<
0.245,0.075,0.542,345.0,352.0,+
0.243,0.071,0.547,345.0,353.0,+
0.25,0.077,0.546,347.0,354.0,<
0.115,0.154,0.49,348.0,355.0,<
0.323,0.212,0.437,354.0,356.0,<
0.115,0.154,0.477,355.0,357.0,+
0.319,0.228,0.435,355.0,358.0,+
0.328,0.217,0.421,,,
