x,y,z,parentid,vid,edgetype
0.114,0.17,0.481,123.0,129.0,+
0.222,0.356,0.373,124.0,130.0,<
0.318,0.287,0.361,125.0,131.0,<
0.189,0.211,0.543,126.0,132.0,<
0.212,0.197,0.532,126.0,133.0,+
0.073,0.171,0.463,127.0,134.0,<
0.094,0.205,0.488,128.0,135.0,<
0.12,0.1545,0.487,129.0,136.0,<
0.212,0.363,0.373,130.0,137.0,<
0.213,0.35,0.374,130.0,138.0,+
0.188,0.214,0.562,132.0,139.0,<
0.222,0.19,0.544,133.0,140.0,<
0.059,0.165,0.457,134.0,141.0,<
0.068,0.179,0.468,134.0,142.0,+
0.09,0.2145,0.4885,135.0,143.0,<
0.124,0.145,0.487,136.0,144.0,<
0.186,0.213,0.575,139.0,145.0,<
0.237,0.183,0.548,140.0,146.0,<
0.228,0.194,0.551,140.0,147.0,+
0.217,0.1835,0.553,140.0,148.0,+
0.047,0.159,0.457,141.0,149.0,<
0.178,0.237,0.586,145.0,150.0,+
0.1865,0.208,0.592,145.0,151.0,+
0.181,0.211,0.5845,145.0,152.0,+
0.25,0.175,0.55,146.0,153.0,<
0.034,0.155,0.438,149.0,154.0,<
0.06,0.136,0.464,149.0,155.0,+
0.036,0.183,0.465,149.0,156.0,+
0.042499999999999996,0.176,0.4675,149.0,157.0,+
0.171,0.251,0.593,150.0,158.0,<
0.177,0.191,0.602,151.0,159.0,<
0.188,0.21,0.608,151.0,160.0,+
0.266,0.167,0.536,153.0,161.0,<
0.259,0.191,0.561,153.0,162.0,+
0.239,0.159,0.562,153.0,163.0,+
0.257,0.183,0.561,153.0,164.0,+
0.026,0.153,0.421,154.0,165.0,<
0.066,0.123,0.463,155.0,166.0,<
0.164,0.267,0.594,158.0,167.0,<
0.174,0.258,0.601,158.0,168.0,+
0.168,0.176,0.602,159.0,169.0,<
0.168,0.214,0.602,160.0,170.0,+
0.274,0.162,0.525,161.0,171.0,<
0.018,0.15,0.406,165.0,172.0,<
0.157,0.281,0.588,167.0,173.0,<
0.162,0.165,0.591,169.0,174.0,<
0.17,0.216,0.591,170.0,175.0,+
0.173,0.2145,0.596,170.0,176.0,+
0.279,0.161,0.506,171.0,177.0,<
0.287,0.173,0.529,171.0,178.0,+
0.268,0.143,0.527,171.0,179.0,+
0.0115,0.1475,0.393,172.0,180.0,<
0.018,0.138,0.402,172.0,181.0,+
0.012,0.161,0.402,172.0,182.0,+
0.155,0.293,0.577,173.0,183.0,<
0.146,0.276,0.594,173.0,184.0,+
0.166,0.292,0.588,173.0,185.0,+
0.16,0.161,0.576,174.0,186.0,<
0.28,0.16,0.488,177.0,187.0,<
0.006,0.146,0.383,180.0,188.0,<
0.153,0.298,0.569,183.0,189.0,<
0.279,0.16,0.477,187.0,190.0,<
0.169,0.197,0.109,191.0,192.0,<
0.173,0.204,0.121,192.0,193.0,<
0.172,0.202,0.142,192.0,194.0,+
0.193,0.201,0.111,193.0,195.0,<
0.172,0.202,0.159,194.0,196.0,+
0.207,0.201,0.123,195.0,197.0,<
0.169,0.205,0.176,196.0,198.0,<
0.22,0.201,0.134,197.0,199.0,<
0.173,0.203,0.192,197.0,200.0,+
0.154,0.212,0.187,198.0,201.0,<
0.2325,0.201,0.145,199.0,202.0,<
0.173,0.201,0.21,200.0,203.0,<
0.144,0.217,0.2,201.0,204.0,<
0.246,0.202,0.158,202.0,205.0,<
0.173,0.203,0.226,203.0,206.0,<
0.135,0.222,0.213,204.0,207.0,<
0.256,0.2,0.168,204.0,208.0,+
0.252,0.214,0.165,205.0,209.0,<
0.176,0.205,0.242,205.0,210.0,+
0.172,0.191,0.249,206.0,211.0,<
0.127,0.227,0.227,207.0,212.0,<
0.26,0.181,0.176,207.0,213.0,+
0.27,0.203,0.181,208.0,214.0,<
0.257,0.229,0.173,209.0,215.0,<
0.177,0.207,0.258,210.0,216.0,<
0.176,0.184,0.257,211.0,217.0,<
0.119,0.231,0.241,212.0,218.0,<
0.263,0.172,0.181,213.0,219.0,<
0.279,0.203,0.189,214.0,220.0,<
0.2605,0.2375,0.176,215.0,221.0,<
0.177,0.205,0.278,216.0,222.0,<
0.178,0.166,0.265,216.0,223.0,+
0.181,0.178,0.262,217.0,224.0,<
0.113,0.233,0.258,221.0,225.0,<
0.177,0.207,0.293,222.0,226.0,<
0.179,0.152,0.274,224.0,227.0,<
0.103,0.234,0.27,224.0,228.0,+
0.125,0.236,0.269,225.0,229.0,<
0.178,0.211,0.309,226.0,230.0,<
0.18,0.138,0.283,227.0,231.0,<
0.097,0.242,0.285,227.0,232.0,+
0.093,0.218,0.273,228.0,233.0,<
0.14,0.239,0.279,229.0,234.0,<
0.183,0.215,0.326,230.0,235.0,<
0.182,0.127,0.291,231.0,236.0,<
0.091,0.245,0.298,232.0,237.0,<
0.084,0.204,0.275,233.0,238.0,<
0.15,0.243,0.285,234.0,239.0,<
0.18,0.213,0.342,234.0,240.0,+
0.196,0.228,0.332,234.0,241.0,+
0.185,0.222,0.331,235.0,242.0,<
0.183,0.104,0.288,235.0,243.0,+
0.2015,0.131,0.303,235.0,244.0,+
0.16,0.13,0.306,236.0,245.0,<
0.084,0.252,0.3145,237.0,246.0,<
0.073,0.191,0.278,239.0,247.0,<
0.181,0.212,0.359,240.0,248.0,<
0.206,0.24,0.341,242.0,249.0,<
0.185,0.088,0.288,243.0,250.0,<
0.219,0.134,0.306,243.0,251.0,+
0.207,0.128,0.308,244.0,252.0,<
0.1435,0.131,0.312,245.0,253.0,<
0.082,0.257,0.326,246.0,254.0,<
0.068,0.183,0.278,246.0,255.0,+
0.068,0.194,0.285,246.0,256.0,+
0.075,0.182,0.281,247.0,257.0,<
0.182,0.212,0.376,248.0,258.0,<
0.215,0.252,0.348,249.0,259.0,<
0.187,0.075,0.293,250.0,260.0,<
0.2275,0.1365,0.3055,252.0,261.0,<
0.134,0.133,0.3145,253.0,262.0,<
0.066,0.255,0.337,253.0,263.0,+
0.1,0.275,0.332,257.0,264.0,<
0.183,0.213,0.393,258.0,265.0,<
0.224,0.265,0.356,259.0,266.0,+
0.166,0.072,0.306,259.0,267.0,+
0.208,0.076,0.304,259.0,268.0,+
0.189,0.057,0.291,262.0,269.0,<
0.059,0.269,0.354,262.0,270.0,+
0.05,0.248,0.338,263.0,271.0,<
0.108,0.287,0.336,264.0,272.0,<
0.182,0.2135,0.4085,265.0,273.0,<
0.234,0.275,0.364,266.0,274.0,<
0.152,0.067,0.313,266.0,275.0,+
0.164,0.078,0.317,267.0,276.0,<
0.217,0.077,0.312,268.0,277.0,<
0.192,0.038,0.286,269.0,278.0,<
0.052,0.275,0.359,272.0,279.0,<
0.181,0.211,0.427,273.0,280.0,<
0.245,0.289,0.362,273.0,281.0,+
0.246,0.266,0.376,273.0,282.0,+
0.216,0.282,0.379,274.0,283.0,<
0.137,0.0625,0.317,274.0,284.0,+
0.15,0.061,0.317,276.0,285.0,<
0.241,0.077,0.314,277.0,286.0,<
0.194,0.021,0.282,279.0,287.0,<
0.186,0.211,0.442,279.0,288.0,+
0.162,0.205,0.436,280.0,289.0,<
0.256,0.302,0.36,281.0,290.0,<
0.256,0.256,0.384,281.0,291.0,+
0.252,0.267,0.381,282.0,292.0,<
0.2045,0.288,0.388,283.0,293.0,<
0.127,0.059,0.318,285.0,294.0,<
0.257,0.078,0.316,286.0,295.0,<
0.195,0.0155,0.279,287.0,296.0,<
0.185,0.213,0.459,287.0,297.0,+
0.1825,0.205,0.449,288.0,298.0,<
0.148,0.2,0.445,289.0,299.0,<
0.266,0.315,0.356,289.0,300.0,+
0.261,0.29,0.375,290.0,301.0,<
0.264,0.247,0.385,292.0,302.0,<
0.196,0.291,0.391,294.0,303.0,<
0.2675,0.077,0.316,296.0,304.0,<
0.186,0.211,0.476,298.0,305.0,<
0.136,0.196,0.454,299.0,306.0,<
0.275,0.325,0.357,304.0,307.0,<
0.186,0.21,0.492,305.0,308.0,<
0.12,0.189,0.461,305.0,309.0,+
0.133,0.2,0.467,306.0,310.0,+
0.249,0.337,0.368,306.0,311.0,+
0.293,0.309,0.364,307.0,312.0,<
0.188,0.21,0.509,308.0,313.0,<
0.108,0.183,0.468,310.0,314.0,<
0.235,0.347,0.37,311.0,315.0,<
0.306,0.298,0.366,312.0,316.0,<
0.192,0.208,0.523,313.0,317.0,<
0.091,0.178,0.466,313.0,318.0,+
0.098,0.192,0.48,313.0,319.0,+
0.114,0.17,0.481,314.0,320.0,<
0.222,0.356,0.373,315.0,321.0,<
0.318,0.287,0.361,316.0,322.0,<
0.189,0.211,0.543,316.0,323.0,+
0.212,0.197,0.532,317.0,324.0,<
0.073,0.171,0.463,318.0,325.0,<
0.094,0.205,0.488,319.0,326.0,<
0.12,0.1545,0.487,320.0,327.0,<
0.212,0.363,0.373,320.0,328.0,+
0.213,0.35,0.374,322.0,329.0,<
0.188,0.214,0.562,323.0,330.0,<
0.222,0.19,0.544,324.0,331.0,<
0.059,0.165,0.457,324.0,332.0,+
0.068,0.179,0.468,325.0,333.0,<
0.09,0.2145,0.4885,326.0,334.0,<
0.124,0.145,0.487,329.0,335.0,<
0.186,0.213,0.575,330.0,336.0,<
0.237,0.183,0.548,330.0,337.0,+
0.228,0.194,0.551,330.0,338.0,+
0.217,0.1835,0.553,331.0,339.0,<
0.047,0.159,0.457,335.0,340.0,+
0.178,0.237,0.586,335.0,341.0,+
0.1865,0.208,0.592,335.0,342.0,+
0.181,0.211,0.5845,336.0,343.0,<
0.25,0.175,0.55,339.0,344.0,<
0.034,0.155,0.438,339.0,345.0,+
0.06,0.136,0.464,339.0,346.0,+
0.036,0.183,0.465,339.0,347.0,+
0.042499999999999996,0.176,0.4675,340.0,348.0,<
0.171,0.251,0.593,341.0,349.0,<
0.177,0.191,0.602,341.0,350.0,+
0.188,0.21,0.608,343.0,351.0,<
0.266,0.167,0.536,343.0,352.0,+
0.259,0.191,0.561,343.0,353.0,+
0.239,0.159,0.562,343.0,354.0,+
0.257,0.183,0.561,344.0,355.0,<
0.026,0.153,0.421,345.0,356.0,<
0.066,0.123,0.463,348.0,357.0,<
0.164,0.267,0.594,348.0,358.0,+
0.174,0.258,0.601,349.0,359.0,<
0.168,0.176,0.602,350.0,360.0,+
0.168,0.214,0.602,351.0,361.0,<
0.274,0.162,0.525,355.0,362.0,<
0.018,0.15,0.406,357.0,363.0,<
0.157,0.281,0.588,359.0,364.0,<
0.162,0.165,0.591,360.0,365.0,+
0.17,0.216,0.591,360.0,366.0,+
0.173,0.2145,0.596,361.0,367.0,<
0.279,0.161,0.506,361.0,368.0,+
0.287,0.173,0.529,361.0,369.0,+
0.268,0.143,0.527,362.0,370.0,<
0.0115,0.1475,0.393,362.0,371.0,+
0.018,0.138,0.402,362.0,372.0,+
0.012,0.161,0.402,363.0,373.0,<
0.155,0.293,0.577,363.0,374.0,+
0.146,0.276,0.594,363.0,375.0,+
0.166,0.292,0.588,364.0,376.0,<
0.16,0.161,0.576,367.0,377.0,<
0.28,0.16,0.488,370.0,378.0,<
0.006,0.146,0.383,373.0,379.0,<
0.153,0.298,0.569,377.0,380.0,<
0.279,0.16,0.477,,,
