x,y,z,parentid,vid,edgetype
0.099,0.286,0.239,133.0,141.0,<
0.106,0.06,0.129,134.0,142.0,<
0.209,0.251,0.363,135.0,143.0,<
0.21,0.212,0.374,136.0,144.0,<
0.271,0.092,0.253,137.0,145.0,<
0.2865,0.132,0.267,138.0,146.0,<
0.226,0.089,0.279,139.0,147.0,<
0.147,0.34,0.21,140.0,148.0,<
0.162,0.331,0.22,140.0,149.0,+
0.136,0.334,0.223,140.0,150.0,+
0.149,0.333,0.221,140.0,151.0,+
0.103,0.053,0.122,142.0,152.0,<
0.211,0.257,0.367,143.0,153.0,<
0.203,0.216,0.382,144.0,154.0,<
0.2125,0.211,0.381,144.0,155.0,+
0.275,0.082,0.249,145.0,156.0,<
0.278,0.091,0.259,145.0,157.0,+
0.276,0.093,0.247,145.0,158.0,+
0.262,0.077,0.256,145.0,159.0,+
0.27,0.104,0.251,145.0,160.0,+
0.294,0.138,0.263,146.0,161.0,<
0.22,0.083,0.277,147.0,162.0,<
0.148,0.347,0.202,148.0,163.0,<
0.169,0.3305,0.22,149.0,164.0,<
0.129,0.332,0.224,150.0,165.0,<
0.098,0.047,0.117,152.0,166.0,<
0.211,0.265,0.375,153.0,167.0,<
0.21,0.263,0.361,153.0,168.0,+
0.222,0.246,0.372,153.0,169.0,+
0.193,0.218,0.386,154.0,170.0,<
0.28,0.076,0.242,156.0,171.0,<
0.301,0.142,0.258,161.0,172.0,<
0.219,0.075,0.276,162.0,173.0,<
0.146,0.35,0.199,163.0,174.0,<
0.094,0.0405,0.11,166.0,175.0,<
0.212,0.273,0.381,167.0,176.0,<
0.186,0.22,0.384,170.0,177.0,<
0.194,0.217,0.394,170.0,178.0,+
0.285,0.07,0.236,171.0,179.0,<
0.3035,0.1465,0.253,172.0,180.0,<
0.093,0.034,0.106,175.0,181.0,<
0.213,0.283,0.386,176.0,182.0,<
0.18,0.2105,0.387,177.0,183.0,+
0.18,0.2245,0.3835,177.0,184.0,+
0.184,0.23,0.389,177.0,185.0,+
0.289,0.064,0.23,179.0,186.0,<
0.214,0.2915,0.388,182.0,187.0,<
0.204,0.284,0.392,182.0,188.0,+
0.219,0.284,0.388,182.0,189.0,+
0.291,0.06,0.227,186.0,190.0,<
0.216,0.301,0.388,187.0,191.0,<
0.194,0.286,0.394,188.0,192.0,<
0.218,0.309,0.3845,191.0,193.0,<
0.219,0.317,0.379,193.0,194.0,<
0.221,0.324,0.37,194.0,195.0,<
0.222,0.329,0.361,195.0,196.0,<
0.223,0.331,0.352,196.0,197.0,<
0.223,0.333,0.361,196.0,198.0,+
0.224,0.331,0.343,197.0,199.0,<
0.223,0.33,0.336,199.0,200.0,<
0.195,0.19,0.117,201.0,202.0,<
0.19,0.189,0.122,202.0,203.0,<
0.19,0.194,0.132,203.0,204.0,<
0.19,0.193,0.143,204.0,205.0,<
0.196,0.195,0.15,205.0,206.0,+
0.189,0.192,0.163,205.0,207.0,+
0.218,0.2,0.146,205.0,208.0,+
0.185,0.198,0.157,206.0,209.0,<
0.188,0.192,0.173,207.0,210.0,<
0.228,0.202,0.144,209.0,211.0,<
0.187,0.192,0.182,210.0,212.0,<
0.2375,0.205,0.142,211.0,213.0,<
0.184,0.189,0.192,212.0,214.0,<
0.247,0.207,0.139,213.0,215.0,<
0.181,0.188,0.198,214.0,216.0,<
0.256,0.209,0.137,215.0,217.0,<
0.1845,0.196,0.212,215.0,218.0,+
0.171,0.171,0.199,215.0,219.0,+
0.176,0.198,0.204,216.0,220.0,<
0.265,0.212,0.135,217.0,221.0,<
0.185,0.2,0.221,217.0,222.0,+
0.176,0.2,0.211,218.0,223.0,<
0.166,0.162,0.201,220.0,224.0,<
0.273,0.215,0.132,221.0,225.0,<
0.184,0.2,0.23,223.0,226.0,<
0.16,0.154,0.202,224.0,227.0,<
0.283,0.217,0.13,225.0,228.0,<
0.187,0.196,0.241,225.0,229.0,+
0.178,0.216,0.233,225.0,230.0,+
0.1765,0.202,0.2365,226.0,231.0,<
0.154,0.146,0.204,227.0,232.0,<
0.293,0.217,0.128,228.0,233.0,<
0.191,0.193,0.251,229.0,234.0,<
0.175,0.225,0.236,231.0,235.0,<
0.15,0.138,0.202,231.0,236.0,+
0.145,0.1525,0.211,232.0,237.0,<
0.299,0.222,0.128,232.0,238.0,+
0.299,0.206,0.125,233.0,239.0,<
0.187,0.198,0.261,233.0,240.0,+
0.202,0.181,0.254,234.0,241.0,<
0.171,0.234,0.238,235.0,242.0,<
0.144,0.129,0.197,235.0,243.0,+
0.172,0.134,0.209,235.0,244.0,+
0.164,0.15,0.209,236.0,245.0,<
0.14,0.1535,0.2125,237.0,246.0,<
0.302,0.237,0.123,237.0,247.0,+
0.307,0.222,0.116,238.0,248.0,<
0.3035,0.198,0.121,239.0,249.0,<
0.188,0.199,0.27,240.0,250.0,<
0.208,0.174,0.257,241.0,251.0,<
0.168,0.243,0.241,242.0,252.0,<
0.139,0.122,0.194,243.0,253.0,<
0.174,0.128,0.212,246.0,254.0,<
0.303,0.244,0.116,247.0,255.0,<
0.3135,0.2235,0.113,248.0,256.0,<
0.308,0.197,0.121,248.0,257.0,+
0.305,0.193,0.118,249.0,258.0,<
0.192,0.202,0.279,250.0,259.0,<
0.214,0.166,0.259,251.0,260.0,<
0.165,0.252,0.243,252.0,261.0,<
0.133,0.115,0.189,254.0,262.0,<
0.303,0.251,0.109,258.0,263.0,<
0.194,0.206,0.289,259.0,264.0,<
0.219,0.158,0.26,260.0,265.0,<
0.16,0.26,0.245,261.0,266.0,<
0.128,0.11,0.186,262.0,267.0,<
0.303,0.256,0.102,263.0,268.0,<
0.194,0.21,0.297,264.0,269.0,<
0.225,0.151,0.263,265.0,270.0,<
0.158,0.27,0.243,265.0,271.0,+
0.1505,0.257,0.249,266.0,272.0,<
0.125,0.099,0.18,266.0,273.0,+
0.136,0.095,0.185,266.0,274.0,+
0.114,0.112,0.189,268.0,275.0,<
0.197,0.212,0.307,269.0,276.0,<
0.232,0.146,0.265,269.0,277.0,+
0.217,0.144,0.274,270.0,278.0,<
0.155,0.28,0.24,271.0,279.0,<
0.137,0.254,0.25,272.0,280.0,<
0.12,0.092,0.175,273.0,281.0,<
0.143,0.089,0.178,274.0,282.0,<
0.104,0.114,0.187,275.0,283.0,<
0.201,0.212,0.317,276.0,284.0,<
0.238,0.136,0.264,276.0,285.0,+
0.238,0.157,0.276,277.0,286.0,<
0.213,0.136,0.279,278.0,287.0,<
0.152,0.289,0.239,279.0,288.0,<
0.129,0.25,0.248,280.0,289.0,<
0.118,0.086,0.167,281.0,290.0,<
0.15,0.085,0.171,282.0,291.0,<
0.095,0.115,0.183,283.0,292.0,<
0.202,0.216,0.325,284.0,293.0,<
0.244,0.128,0.265,285.0,294.0,<
0.244,0.165,0.281,286.0,295.0,<
0.2055,0.1305,0.282,286.0,296.0,+
0.218,0.135,0.281,287.0,297.0,<
0.151,0.298,0.236,287.0,298.0,+
0.138,0.288,0.24,287.0,299.0,+
0.159,0.295,0.248,288.0,300.0,<
0.123,0.247,0.247,289.0,301.0,<
0.114,0.082,0.162,290.0,302.0,<
0.155,0.081,0.164,290.0,303.0,+
0.156,0.087,0.171,291.0,304.0,<
0.09,0.116,0.179,292.0,305.0,<
0.204,0.227,0.331,292.0,306.0,+
0.203,0.214,0.335,293.0,307.0,<
0.249,0.119,0.265,294.0,308.0,<
0.251,0.1735,0.282,295.0,309.0,<
0.201,0.126,0.283,297.0,310.0,<
0.15,0.307,0.232,298.0,311.0,<
0.129,0.288,0.242,299.0,312.0,<
0.166,0.297,0.256,301.0,313.0,<
0.115,0.074,0.152,301.0,314.0,+
0.106,0.101,0.162,301.0,315.0,+
0.1195,0.098,0.161,302.0,316.0,<
0.158,0.078,0.158,305.0,317.0,<
0.205,0.232,0.34,306.0,318.0,<
0.205,0.214,0.345,307.0,319.0,<
0.256,0.115,0.265,307.0,320.0,+
0.243,0.112,0.273,308.0,321.0,<
0.253,0.177,0.282,310.0,322.0,<
0.149,0.316,0.228,311.0,323.0,<
0.118,0.287,0.242,312.0,324.0,<
0.173,0.297,0.262,313.0,325.0,<
0.112,0.07,0.144,314.0,326.0,<
0.1055,0.107,0.16,317.0,327.0,<
0.206,0.238,0.347,318.0,328.0,<
0.2075,0.214,0.3545,319.0,329.0,<
0.26,0.103,0.261,319.0,330.0,+
0.269,0.124,0.268,320.0,331.0,<
0.238,0.1045,0.278,322.0,332.0,<
0.148,0.324,0.223,323.0,333.0,<
0.11,0.287,0.242,325.0,334.0,<
0.109,0.064,0.136,327.0,335.0,<
0.208,0.244,0.355,328.0,336.0,<
0.209,0.213,0.364,329.0,337.0,<
0.265,0.096,0.258,330.0,338.0,<
0.278,0.128,0.268,331.0,339.0,<
0.233,0.098,0.28,332.0,340.0,<
0.148,0.332,0.218,333.0,341.0,<
0.099,0.286,0.239,334.0,342.0,<
0.106,0.06,0.129,335.0,343.0,<
0.209,0.251,0.363,336.0,344.0,<
0.21,0.212,0.374,337.0,345.0,<
0.271,0.092,0.253,338.0,346.0,<
0.2865,0.132,0.267,339.0,347.0,<
0.226,0.089,0.279,340.0,348.0,<
0.147,0.34,0.21,340.0,349.0,+
0.162,0.331,0.22,340.0,350.0,+
0.136,0.334,0.223,340.0,351.0,+
0.149,0.333,0.221,342.0,352.0,<
0.103,0.053,0.122,343.0,353.0,<
0.211,0.257,0.367,344.0,354.0,<
0.203,0.216,0.382,344.0,355.0,+
0.2125,0.211,0.381,345.0,356.0,<
0.275,0.082,0.249,345.0,357.0,+
0.278,0.091,0.259,345.0,358.0,+
0.276,0.093,0.247,345.0,359.0,+
0.262,0.077,0.256,345.0,360.0,+
0.27,0.104,0.251,346.0,361.0,<
0.294,0.138,0.263,347.0,362.0,<
0.22,0.083,0.277,348.0,363.0,<
0.148,0.347,0.202,349.0,364.0,<
0.169,0.3305,0.22,350.0,365.0,<
0.129,0.332,0.224,352.0,366.0,<
0.098,0.047,0.117,353.0,367.0,<
0.211,0.265,0.375,353.0,368.0,+
0.21,0.263,0.361,353.0,369.0,+
0.222,0.246,0.372,354.0,370.0,<
0.193,0.218,0.386,356.0,371.0,<
0.28,0.076,0.242,361.0,372.0,<
0.301,0.142,0.258,362.0,373.0,<
0.219,0.075,0.276,363.0,374.0,<
0.146,0.35,0.199,366.0,375.0,<
0.094,0.0405,0.11,367.0,376.0,<
0.212,0.273,0.381,370.0,377.0,<
0.186,0.22,0.384,370.0,378.0,+
0.194,0.217,0.394,371.0,379.0,<
0.285,0.07,0.236,372.0,380.0,<
0.3035,0.1465,0.253,375.0,381.0,<
0.093,0.034,0.106,376.0,382.0,<
0.213,0.283,0.386,377.0,383.0,+
0.18,0.2105,0.387,377.0,384.0,+
0.18,0.2245,0.3835,377.0,385.0,+
0.184,0.23,0.389,379.0,386.0,<
0.289,0.064,0.23,382.0,387.0,<
0.214,0.2915,0.388,382.0,388.0,+
0.204,0.284,0.392,382.0,389.0,+
0.219,0.284,0.388,386.0,390.0,<
0.291,0.06,0.227,387.0,391.0,<
0.216,0.301,0.388,388.0,392.0,<
0.194,0.286,0.394,391.0,393.0,<
0.218,0.309,0.3845,393.0,394.0,<
0.219,0.317,0.379,394.0,395.0,<
0.221,0.324,0.37,395.0,396.0,<
0.222,0.329,0.361,396.0,397.0,<
0.223,0.331,0.352,396.0,398.0,+
0.223,0.333,0.361,397.0,399.0,<
0.224,0.331,0.343,399.0,400.0,<
0.223,0.33,0.336,,,
