x,y,z,parentid,vid,edgetype
0.185,0.045,0.38,128.0,129.0,<
0.176,0.037,0.384,130.0,137.0,<
0.191,0.041,0.384,131.0,132.0,<
0.188,0.028,0.377,132.0,133.0,<
0.192,0.013,0.3745,132.0,134.0,+
0.2285,0.077,0.39,134.0,135.0,+
0.245,0.077,0.388,135.0,136.0,<
0.181,0.225,0.263,137.0,138.0,<
0.19,0.237,0.272,139.0,140.0,<
0.201,0.249,0.2825,140.0,141.0,<
0.211,0.261,0.292,141.0,142.0,<
0.223,0.276,0.295,142.0,143.0,<
0.189,0.267,0.306,142.0,144.0,+
0.176,0.271,0.312,143.0,146.0,<
0.234,0.288,0.301,144.0,145.0,<
0.221,0.303,0.313,146.0,147.0,+
0.252,0.27,0.307,146.0,148.0,+
0.246,0.304,0.3,146.0,149.0,<
0.257,0.317,0.3,147.0,154.0,<
0.267,0.331,0.296,148.0,152.0,<
0.262,0.26,0.3105,149.0,150.0,<
0.276,0.247,0.308,150.0,151.0,<
0.212,0.3155,0.322,152.0,153.0,<
0.201,0.328,0.33,154.0,155.0,<
0.192,0.339,0.333,155.0,156.0,<
0.114,0.169,0.198,157.0,158.0,<
0.1,0.159,0.204,158.0,159.0,<
0.083,0.152,0.208,158.0,160.0,+
0.109,0.146,0.21,159.0,161.0,<
0.068,0.145,0.213,161.0,162.0,<
0.057,0.134,0.212,161.0,163.0,+
0.061,0.164,0.2335,162.0,165.0,+
0.056,0.172,0.243,162.0,166.0,<
0.065,0.1065,0.21,163.0,164.0,<
0.041,0.136,0.2205,165.0,169.0,<
0.034,0.128,0.213,166.0,167.0,+
0.02,0.123,0.211,167.0,168.0,<
0.068,0.09,0.208,169.0,170.0,<
0.071,0.077,0.206,,,
