x,y,z,parentid,vid,edgetype
0.196,0.322,0.201,80.0,82.0,<
0.195,0.331,0.191,82.0,83.0,<
0.212,0.314,0.204,82.0,84.0,+
0.195,0.339,0.183,83.0,85.0,<
0.195,0.348,0.175,85.0,86.0,<
0.196,0.35,0.169,86.0,87.0,<
0.183,0.354,0.168,86.0,88.0,+
0.175,0.35,0.166,87.0,91.0,+
0.169,0.349,0.163,88.0,89.0,<
0.214,0.348,0.167,89.0,90.0,<
0.19,0.175,0.229,92.0,93.0,+
0.201,0.158,0.227,92.0,94.0,+
0.186,0.177,0.242,92.0,95.0,<
0.193,0.18,0.239,93.0,186.0,<
0.183,0.177,0.253,94.0,96.0,<
0.186,0.176,0.264,96.0,97.0,<
0.167,0.176,0.258,96.0,98.0,+
0.157,0.176,0.263,97.0,133.0,<
0.147,0.175,0.269,98.0,99.0,<
0.137,0.175,0.274,99.0,100.0,<
0.127,0.175,0.278,100.0,101.0,<
0.117,0.174,0.284,101.0,102.0,<
0.106,0.174,0.287,102.0,103.0,<
0.12,0.164,0.29,103.0,104.0,<
0.118,0.18,0.294,103.0,105.0,+
0.1215,0.1865,0.3025,103.0,106.0,+
0.125,0.192,0.311,104.0,111.0,<
0.124,0.152,0.295,105.0,109.0,<
0.127,0.147,0.296,106.0,107.0,<
0.095,0.174,0.29,107.0,108.0,<
0.085,0.174,0.293,109.0,110.0,<
0.075,0.174,0.296,111.0,112.0,<
0.063,0.173,0.294,112.0,113.0,<
0.072,0.161,0.301,113.0,114.0,<
0.073,0.1865,0.3045,113.0,115.0,+
0.072,0.1975,0.308,113.0,116.0,+
0.071,0.208,0.308,114.0,123.0,<
0.072,0.218,0.306,115.0,120.0,<
0.071,0.152,0.304,116.0,117.0,<
0.07050000000000001,0.141,0.304,117.0,118.0,<
0.07,0.131,0.302,118.0,119.0,<
0.052,0.171,0.292,120.0,121.0,<
0.042,0.17,0.288,121.0,122.0,<
0.0345,0.169,0.281,123.0,124.0,<
0.04,0.163,0.289,124.0,125.0,<
0.026,0.168,0.272,124.0,126.0,+
0.019,0.168,0.264,125.0,127.0,<
0.011,0.167,0.256,127.0,128.0,<
0.011,0.156,0.255,128.0,129.0,<
0.01,0.181,0.255,129.0,130.0,+
0.006,0.1665,0.246,129.0,131.0,+
0.186,0.175,0.275,129.0,132.0,<
0.186,0.175,0.286,133.0,134.0,<
0.186,0.174,0.297,134.0,135.0,<
0.189,0.168,0.289,134.0,136.0,+
0.186,0.174,0.308,135.0,137.0,<
0.186,0.173,0.319,137.0,138.0,<
0.187,0.173,0.33,138.0,139.0,<
0.185,0.171,0.341,139.0,140.0,<
0.187,0.179,0.337,139.0,141.0,+
0.195,0.181,0.341,140.0,169.0,<
0.198,0.185,0.35,141.0,142.0,+
0.201,0.1885,0.36,142.0,143.0,<
0.205,0.193,0.369,143.0,144.0,<
0.21,0.197,0.379,144.0,145.0,<
0.213,0.202,0.386,145.0,146.0,<
0.219,0.207,0.395,146.0,147.0,<
0.2005,0.208,0.377,147.0,148.0,<
0.211,0.186,0.391,147.0,149.0,+
0.226,0.214,0.403,147.0,150.0,+
0.199,0.213,0.397,148.0,151.0,<
0.233,0.214,0.403,148.0,152.0,+
0.232,0.22,0.408,151.0,153.0,<
0.24,0.226,0.413,153.0,154.0,+
0.248,0.235,0.413,154.0,155.0,<
0.236,0.2375,0.416,155.0,156.0,<
0.245,0.215,0.422,155.0,157.0,+
0.245,0.209,0.422,155.0,158.0,+
0.229,0.247,0.415,156.0,162.0,<
0.226,0.251,0.4105,157.0,160.0,<
0.257,0.242,0.41,158.0,159.0,<
0.262,0.248,0.402,160.0,161.0,<
0.266,0.253,0.394,162.0,163.0,<
0.269,0.258,0.384,163.0,164.0,<
0.262,0.264,0.383,164.0,165.0,<
0.269,0.259,0.371,165.0,166.0,+
0.269,0.258,0.364,165.0,167.0,<
0.185,0.169,0.352,167.0,168.0,<
0.184,0.168,0.363,169.0,170.0,<
0.183,0.167,0.374,170.0,171.0,<
0.183,0.165,0.385,171.0,172.0,<
0.182,0.164,0.395,172.0,173.0,<
0.18,0.165,0.403,173.0,174.0,<
0.188,0.164,0.397,173.0,175.0,+
0.182,0.155,0.404,175.0,176.0,+
0.182,0.15,0.415,176.0,177.0,<
0.181,0.145,0.422,177.0,178.0,<
0.181,0.134,0.432,178.0,179.0,<
0.181,0.125,0.437,179.0,180.0,<
0.182,0.113,0.435,180.0,181.0,<
0.172,0.124,0.439,180.0,182.0,+
0.184,0.106,0.429,181.0,183.0,<
0.185,0.101,0.418,183.0,184.0,<
0.186,0.101,0.408,184.0,185.0,<
0.208,0.15,0.228,186.0,187.0,<
0.215,0.141,0.229,187.0,188.0,<
0.222,0.132,0.229,188.0,189.0,<
0.228,0.122,0.23,189.0,190.0,<
0.236,0.116,0.229,189.0,191.0,+
0.223,0.115,0.239,190.0,195.0,<
0.216,0.109,0.245,190.0,196.0,+
0.208,0.101,0.248,191.0,192.0,<
0.2,0.094,0.247,192.0,193.0,<
0.243,0.105,0.227,193.0,194.0,<
0.243,0.128,0.243,195.0,199.0,<
0.2505,0.134,0.248,196.0,197.0,<
0.2585,0.1445,0.2475,197.0,198.0,<
0.25,0.097,0.226,199.0,200.0,<
0.255,0.087,0.226,200.0,201.0,<
0.264,0.0835,0.225,200.0,202.0,+
0.249,0.078,0.231,201.0,209.0,<
0.243,0.069,0.234,201.0,210.0,+
0.236,0.06,0.236,202.0,203.0,<
0.229,0.053,0.235,203.0,204.0,<
0.2395,0.0525,0.238,204.0,205.0,<
0.222,0.045,0.232,204.0,206.0,+
0.217,0.038,0.228,205.0,207.0,<
0.268,0.071,0.221,207.0,208.0,<
0.277,0.09,0.231,209.0,215.0,<
0.288,0.094,0.231,210.0,211.0,<
0.299,0.1,0.226,211.0,212.0,<
0.305,0.103,0.22,212.0,213.0,<
0.309,0.105,0.215,213.0,214.0,<
0.275,0.062,0.218,215.0,216.0,<
0.28,0.056,0.213,215.0,217.0,+
0.281,0.071,0.213,216.0,218.0,<
0.284,0.05,0.21,216.0,219.0,+
0.271,0.046,0.215,,,
