x,y,z,parentid,vid,edgetype
0.162,0.331,0.22,78.0,79.0,<
0.169,0.3305,0.22,79.0,80.0,+
0.147,0.34,0.21,79.0,81.0,+
0.136,0.334,0.223,80.0,83.0,+
0.129,0.332,0.224,80.0,84.0,+
0.148,0.347,0.202,81.0,82.0,<
0.146,0.35,0.199,83.0,86.0,<
0.137,0.254,0.25,84.0,85.0,<
0.129,0.25,0.248,86.0,87.0,<
0.123,0.247,0.247,88.0,89.0,<
0.191,0.193,0.251,89.0,90.0,<
0.187,0.198,0.261,91.0,92.0,+
0.202,0.181,0.254,91.0,93.0,<
0.208,0.174,0.257,92.0,136.0,<
0.214,0.166,0.259,93.0,94.0,<
0.219,0.158,0.26,94.0,95.0,<
0.225,0.151,0.263,95.0,96.0,<
0.232,0.146,0.265,96.0,97.0,<
0.217,0.144,0.274,97.0,98.0,<
0.218,0.135,0.281,97.0,99.0,+
0.213,0.136,0.279,98.0,104.0,+
0.2055,0.1305,0.282,98.0,105.0,<
0.201,0.126,0.283,99.0,100.0,<
0.238,0.157,0.276,100.0,101.0,+
0.238,0.136,0.264,101.0,102.0,+
0.244,0.128,0.265,102.0,103.0,<
0.249,0.119,0.265,104.0,133.0,<
0.256,0.115,0.265,105.0,106.0,<
0.243,0.112,0.273,106.0,107.0,<
0.238,0.1045,0.278,107.0,108.0,<
0.233,0.098,0.28,107.0,109.0,+
0.226,0.089,0.279,108.0,115.0,<
0.22,0.083,0.277,108.0,116.0,+
0.219,0.075,0.276,109.0,110.0,<
0.26,0.103,0.261,110.0,111.0,<
0.269,0.124,0.268,111.0,112.0,<
0.278,0.128,0.268,112.0,113.0,<
0.2865,0.132,0.267,113.0,114.0,<
0.294,0.138,0.263,115.0,122.0,<
0.301,0.142,0.258,116.0,117.0,<
0.3035,0.1465,0.253,117.0,118.0,<
0.265,0.096,0.258,118.0,119.0,<
0.271,0.092,0.253,119.0,120.0,<
0.275,0.082,0.249,120.0,121.0,<
0.278,0.091,0.259,122.0,123.0,<
0.276,0.093,0.247,123.0,124.0,<
0.262,0.077,0.256,123.0,125.0,+
0.27,0.104,0.251,123.0,126.0,<
0.28,0.076,0.242,123.0,127.0,+
0.285,0.07,0.236,124.0,129.0,<
0.289,0.064,0.23,126.0,128.0,+
0.291,0.06,0.227,129.0,130.0,<
0.244,0.165,0.281,130.0,131.0,<
0.251,0.1735,0.282,131.0,132.0,<
0.253,0.177,0.282,133.0,134.0,<
0.188,0.199,0.27,134.0,135.0,<
0.192,0.202,0.279,136.0,137.0,<
0.194,0.206,0.289,137.0,138.0,<
0.194,0.21,0.297,138.0,139.0,<
0.197,0.212,0.307,139.0,140.0,<
0.201,0.212,0.317,140.0,141.0,<
0.202,0.216,0.325,141.0,142.0,<
0.203,0.214,0.335,142.0,143.0,+
0.204,0.227,0.331,142.0,144.0,<
0.205,0.232,0.34,143.0,168.0,<
0.206,0.238,0.347,144.0,145.0,<
0.208,0.244,0.355,145.0,146.0,<
0.209,0.251,0.363,146.0,147.0,<
0.211,0.257,0.367,147.0,148.0,<
0.21,0.263,0.361,148.0,149.0,<
0.211,0.265,0.375,149.0,150.0,+
0.222,0.246,0.372,149.0,151.0,<
0.212,0.273,0.381,149.0,152.0,+
0.213,0.283,0.386,151.0,153.0,<
0.219,0.284,0.388,153.0,154.0,<
0.204,0.284,0.392,154.0,155.0,+
0.194,0.286,0.394,154.0,156.0,+
0.214,0.2915,0.388,155.0,158.0,+
0.216,0.301,0.388,156.0,157.0,<
0.218,0.309,0.3845,158.0,159.0,<
0.219,0.317,0.379,159.0,160.0,<
0.221,0.324,0.37,160.0,161.0,<
0.222,0.329,0.361,161.0,162.0,<
0.223,0.333,0.361,162.0,163.0,<
0.223,0.331,0.352,163.0,164.0,+
0.224,0.331,0.343,164.0,165.0,+
0.223,0.33,0.336,165.0,166.0,<
0.205,0.214,0.345,166.0,167.0,<
0.2075,0.214,0.3545,168.0,169.0,<
0.209,0.213,0.364,169.0,170.0,<
0.21,0.212,0.374,170.0,171.0,<
0.2125,0.211,0.381,171.0,172.0,<
0.203,0.216,0.382,171.0,173.0,+
0.193,0.218,0.386,173.0,174.0,<
0.186,0.22,0.384,174.0,175.0,<
0.194,0.217,0.394,174.0,176.0,+
0.18,0.2105,0.387,175.0,177.0,+
0.18,0.2245,0.3835,175.0,178.0,<
0.184,0.23,0.389,175.0,179.0,+
0.218,0.2,0.146,180.0,181.0,<
0.228,0.202,0.144,181.0,182.0,<
0.2375,0.205,0.142,182.0,183.0,<
0.247,0.207,0.139,183.0,184.0,<
0.256,0.209,0.137,184.0,185.0,<
0.265,0.212,0.135,185.0,186.0,<
0.273,0.215,0.132,186.0,187.0,<
0.283,0.217,0.13,187.0,188.0,<
0.293,0.217,0.128,188.0,189.0,<
0.299,0.222,0.128,188.0,190.0,+
0.299,0.206,0.125,189.0,194.0,+
0.3035,0.198,0.121,190.0,191.0,<
0.308,0.197,0.121,191.0,192.0,<
0.305,0.193,0.118,192.0,193.0,+
0.307,0.222,0.116,194.0,195.0,<
0.3135,0.2235,0.113,195.0,196.0,+
0.302,0.237,0.123,196.0,197.0,+
0.303,0.244,0.116,197.0,198.0,<
0.303,0.251,0.109,198.0,199.0,<
0.303,0.256,0.102,,,
