x,y,z,parentid,vid,edgetype
0.219,0.136,0.4995,94.0,100.0,<
0.199,0.23,0.527,95.0,101.0,<
0.013,0.25,0.414,95.0,102.0,+
0.051,0.254,0.442,96.0,103.0,<
0.026,0.2,0.403,97.0,104.0,<
0.216,0.083,0.475,97.0,105.0,+
0.227,0.095,0.488,100.0,106.0,<
0.208,0.251,0.529,100.0,107.0,+
0.206,0.223,0.539,101.0,108.0,<
0.003,0.258,0.409,102.0,109.0,<
0.057,0.265,0.448,103.0,110.0,<
0.021,0.19,0.399,103.0,111.0,+
0.032,0.195,0.399,104.0,112.0,<
0.227,0.066,0.46,104.0,113.0,+
0.191,0.077,0.478,104.0,114.0,+
0.228,0.076,0.471,104.0,115.0,+
0.219,0.072,0.469,105.0,116.0,<
0.242,0.098,0.492,106.0,117.0,<
0.217,0.267,0.528,112.0,118.0,<
0.234,0.052,0.447,117.0,119.0,<
0.226,0.289,0.512,117.0,120.0,+
0.2335,0.253,0.532,118.0,121.0,<
0.239,0.043,0.435,118.0,122.0,+
0.25,0.054,0.447,119.0,123.0,<
0.231,0.3,0.502,119.0,124.0,+
0.237,0.2905,0.508,119.0,125.0,+
0.221,0.3,0.511,,,
