x,y,z,parentid,vid,edgetype
0.163,0.297,0.253,63.0,75.0,<
0.115,0.075,0.155,63.0,76.0,+
0.108,0.099,0.162,63.0,77.0,+
0.106,0.0815,0.1675,64.0,78.0,<
0.157,0.079,0.16,66.0,79.0,<
0.205,0.233,0.34,67.0,80.0,<
0.205,0.214,0.346,67.0,81.0,+
0.198,0.214,0.3385,69.0,82.0,<
0.257,0.115,0.264,69.0,83.0,+
0.242,0.111,0.274,70.0,84.0,<
0.253,0.177,0.282,72.0,85.0,<
0.149,0.317,0.227,73.0,86.0,<
0.116,0.287,0.242,74.0,87.0,<
0.173,0.297,0.262,75.0,88.0,<
0.111,0.069,0.143,76.0,89.0,<
0.1055,0.1075,0.16,79.0,90.0,<
0.207,0.242,0.352,80.0,91.0,<
0.208,0.214,0.359,82.0,92.0,<
0.263,0.098,0.259,82.0,93.0,+
0.275,0.127,0.268,83.0,94.0,<
0.235,0.1,0.279,85.0,95.0,<
0.148,0.33,0.219,86.0,96.0,<
0.102,0.286,0.24,86.0,97.0,+
0.113,0.294,0.246,88.0,98.0,<
0.106,0.061,0.129,90.0,99.0,<
0.21,0.251,0.364,91.0,100.0,<
0.211,0.212,0.375,92.0,101.0,<
0.271,0.091,0.253,93.0,102.0,<
0.287,0.133,0.266,94.0,103.0,<
0.224,0.088,0.279,95.0,104.0,<
0.147,0.341,0.209,95.0,105.0,+
0.162,0.331,0.22,95.0,106.0,+
0.135,0.334,0.223,95.0,107.0,+
0.149,0.336,0.219,96.0,108.0,<
0.0955,0.286,0.2365,98.0,109.0,<
0.101,0.051,0.12,99.0,110.0,<
0.211,0.262,0.373,99.0,111.0,+
0.221,0.2465,0.3715,99.0,112.0,+
0.211,0.26,0.362,100.0,113.0,+
0.195,0.217,0.386,100.0,114.0,+
0.212,0.2115,0.383,101.0,115.0,<
0.278,0.078,0.245,101.0,116.0,+
0.262,0.076,0.257,102.0,117.0,<
0.299,0.141,0.259,103.0,118.0,<
0.219,0.081,0.276,104.0,119.0,<
0.147,0.348,0.201,109.0,120.0,<
0.095,0.041,0.111,110.0,121.0,<
0.212,0.274,0.382,111.0,122.0,<
0.228,0.243,0.371,113.0,123.0,<
0.186,0.221,0.385,113.0,124.0,+
0.194,0.2205,0.3805,113.0,125.0,+
0.194,0.217,0.394,115.0,126.0,<
0.285,0.069,0.236,117.0,127.0,<
0.3035,0.146,0.253,120.0,128.0,<
0.093,0.034,0.106,121.0,129.0,<
0.213,0.284,0.387,123.0,130.0,<
0.178,0.225,0.383,126.0,131.0,<
0.29,0.062,0.228,129.0,132.0,<
0.216,0.303,0.387,129.0,133.0,+
0.195,0.286,0.394,132.0,134.0,<
0.219,0.315,0.38,134.0,135.0,<
0.221,0.324,0.369,135.0,136.0,<
0.223,0.33,0.356,136.0,137.0,<
0.224,0.331,0.342,137.0,138.0,<
0.222,0.328,0.334,,,
