x,y,z,parentid,vid,edgetype
0.183,0.213,0.388,39.0,48.0,<
0.222,0.262,0.353,40.0,49.0,<
0.191,0.07,0.293,40.0,50.0,+
0.169,0.073,0.303,44.0,51.0,<
0.061,0.267,0.353,44.0,52.0,+
0.053,0.248,0.338,44.0,53.0,+
0.105,0.283,0.335,47.0,54.0,<
0.182,0.214,0.413,48.0,55.0,<
0.236,0.276,0.365,49.0,56.0,+
0.22,0.077,0.3125,49.0,57.0,+
0.193,0.035,0.285,50.0,58.0,<
0.15,0.066,0.314,50.0,59.0,+
0.164,0.077,0.316,51.0,60.0,<
0.051,0.275,0.36,54.0,61.0,<
0.182,0.209,0.436,55.0,62.0,<
0.255,0.298,0.361,55.0,63.0,+
0.206,0.287,0.387,55.0,64.0,+
0.253,0.259,0.383,56.0,65.0,<
0.253,0.077,0.315,57.0,66.0,<
0.195,0.018,0.281,58.0,67.0,<
0.131,0.06,0.318,61.0,68.0,<
0.185,0.212,0.462,61.0,69.0,+
0.145,0.199,0.448,61.0,70.0,+
0.1825,0.205,0.449,62.0,71.0,<
0.268,0.32,0.356,62.0,72.0,+
0.261,0.2895,0.3745,63.0,73.0,<
0.196,0.291,0.391,64.0,74.0,<
0.264,0.247,0.385,65.0,75.0,<
0.2665,0.077,0.316,68.0,76.0,<
0.186,0.21,0.487,69.0,77.0,<
0.125,0.191,0.46,69.0,78.0,+
0.144,0.192,0.4595,71.0,79.0,+
0.251,0.336,0.367,71.0,80.0,+
0.289,0.313,0.363,71.0,81.0,+
0.278,0.33,0.349,76.0,82.0,<
0.189,0.209,0.515,77.0,83.0,<
0.105,0.182,0.468,79.0,84.0,<
0.231,0.35,0.371,80.0,85.0,<
0.309,0.297,0.365,82.0,86.0,<
0.192,0.208,0.533,83.0,87.0,<
0.075,0.173,0.463,83.0,88.0,+
0.118,0.159,0.486,83.0,89.0,+
0.095,0.201,0.486,84.0,90.0,<
0.217,0.359,0.373,85.0,91.0,<
0.32,0.285,0.359,86.0,92.0,<
0.187,0.214,0.566,86.0,93.0,+
0.224,0.188,0.545,87.0,94.0,<
0.054,0.1645,0.457,87.0,95.0,+
0.068,0.179,0.468,88.0,96.0,<
0.124,0.146,0.487,89.0,97.0,<
0.09,0.2145,0.4885,92.0,98.0,<
0.179,0.235,0.584,92.0,99.0,+
0.187,0.209,0.59,93.0,100.0,<
0.248,0.176,0.549,94.0,101.0,<
0.037,0.156,0.44,94.0,102.0,+
0.059,0.138,0.464,94.0,103.0,+
0.039,0.1785,0.465,98.0,104.0,<
0.169,0.256,0.594,99.0,105.0,<
0.175,0.188,0.603,99.0,106.0,+
0.185,0.211,0.607,100.0,107.0,<
0.269,0.165,0.532,100.0,108.0,+
0.259,0.191,0.561,100.0,109.0,+
0.239,0.159,0.562,101.0,110.0,<
0.025,0.152,0.418,102.0,111.0,<
0.066,0.123,0.463,104.0,112.0,<
0.159,0.279,0.59,104.0,113.0,+
0.179,0.26,0.6034999999999999,105.0,114.0,<
0.164,0.168,0.595,106.0,115.0,+
0.166,0.216,0.597,107.0,116.0,<
0.278,0.162,0.524,110.0,117.0,<
0.014,0.148,0.402,112.0,118.0,<
0.155,0.293,0.5765,112.0,119.0,+
0.146,0.276,0.594,112.0,120.0,+
0.166,0.292,0.588,114.0,121.0,<
0.16,0.161,0.576,116.0,122.0,<
0.2795,0.16,0.483,117.0,123.0,<
0.006,0.146,0.384,122.0,124.0,<
0.281,0.1615,0.471,122.0,125.0,+
0.266,0.157,0.4835,122.0,126.0,+
0.277,0.154,0.475,,,
